번호,약국명,토요일 시작,토요일 종료,일요일 시작,일요일 종료,공휴일 시작,공휴일 종료,위도,경도,구별
1317,새하늘약국,0900,1300,1100,2200,1030,2230,37.6498393,127.06128390000002,노원구
1318,동문약국,0800,1300,,,,,37.635708799999996,127.07009520000001,노원구
1319,평강상록수약국,0830,2000,,,,,37.6663531,127.05696029999999,노원구
1320,노원메디칼약국,0900,1600,,,,,37.6535305,127.06034890000001,노원구
1321,유림약국,0900,2200,,,0900,2200,37.671993,127.05679029999999,노원구
1322,하나약국,0900,1400,,,,,37.6393876,127.0642707,노원구
1323,연세약국,0900,1700,,,,,37.6543031,127.06266240000001,노원구
1324,중계열방약국,0900,1500,,,,,37.649985799999996,127.0769999,노원구
1325,금강약국,0800,1400,,,,,37.658167999999996,127.07412190000001,노원구
1326,건강플러스약국,0900,1600,0900,1300,,,37.6576842,127.0616951,노원구
1327,중계상록수약국,0900,2000,0900,1700,,,37.650811299999994,127.0759834,노원구
1328,동일약국,0900,1600,,,,,37.648459100000004,127.0619869,노원구
1329,대호약국,0900,1400,,,,,37.6597817,127.07319059999999,노원구
1330,상계온누리약국,0900,2130,,,,,37.6780617,127.05570230000001,노원구
1331,친절한약국,0900,1600,,,,,37.6542772,127.0575947,노원구
1332,재성약국,0900,1500,,,,,37.653461,127.05840740000001,노원구
1333,올리브약국,0900,1400,,,,,37.6393876,127.0642707,노원구
1334,건강샘온누리약국,,,,,,,37.6265367,127.0496774,노원구
1335,밝은미소약국,0900,2100,,,,,37.6155161,127.06432530000001,노원구
1336,건강약국,0900,1600,,,,,37.6189554,127.07864209999998,노원구
1337,중앙메디칼약국,0900,1300,,,,,37.62797929999999,127.080272,노원구
1338,월계우리약국,0830,1500,,,,,37.6244076,127.0655937,노원구
1339,수락100세약국,0900,2100,,,,,37.6777959,127.0549155,노원구
1340,서부약국,0900,2200,1000,2100,1000,2100,37.6668466,127.056826,노원구
1341,나라약국,1900,2100,1400,2100,,,37.6578283,127.0627077,노원구
1342,싱싱약국,0900,1430,,,,,37.6711378,127.0572274,노원구
1343,월계프라자약국,0830,2000,,,,,37.632529600000005,127.0517095,노원구
1344,뉴석계프라자약국,0900,2200,,,,,37.615222700000004,127.06481940000002,노원구
1345,상아온누리약국,0900,2000,,,,,37.6535305,127.06034890000001,노원구
1346,석계태평양약국,,,,,,,37.6146462,127.06347990000002,노원구
1347,종로모범약국,0930,2100,,,,,37.6631716,127.0770146,노원구
1348,부용온누리약국,0900,1700,,,,,37.6521367,127.07230759999999,노원구
1349,중계수암약국,0900,1400,,,,,37.6595401,127.07559520000001,노원구
1350,수약국,0930,1700,,,,,37.65415720000001,127.0614199,노원구
1351,건민약국,0900,1600,,,,,37.624863500000004,127.0717529,노원구
1352,후생약국,0830,1600,,,,,37.6686255,127.0533712,노원구
1353,새하늘약국,0900,1300,1100,2200,1030,2230,37.646697499999995,127.0657247,노원구
1354,노원메디칼약국,0900,1600,,,,,37.6668721,127.057533,노원구
1355,연수온누리약국,0830,1800,,,,,37.6284481,127.0706445,노원구
1356,라임약국,0900,2000,,,,,37.6548486,127.06191329999999,노원구
1357,삼기약국,0900,2000,,,,,37.6462981,127.0817618,노원구
1358,푸른바다약국,,,0900,1500,,,37.6152064,127.06515379999999,노원구
1359,서경약국,0900,1300,,,,,37.66475379999999,127.06808149999999,노원구
1360,참약국,0900,1600,,,,,37.6354318,127.0644563,노원구
1361,마들한중약국,0830,1430,,,,,37.665059899999996,127.05727820000001,노원구
