index,x축,y축
2902,37.5157197,127.1322328
2903,37.5271296,127.1146165
2904,37.5035169,127.1138097
2905,37.50661,127.0947657
2906,37.5064349,127.1162692
2907,37.502067,127.0972612
2908,37.5026376,126.8499599
2909,37.5004144,126.8888995
2910,37.4943867,126.8325917
2911,37.5335128,127.1261318
2912,37.5365858,127.1427733
2913,37.5463793,127.1338919
2914,37.5261025,127.1242882
2915,37.5318893,127.1418778
2916,37.5372433,127.1342216
2917,37.5459172,127.1335363
2918,37.5263296,127.1351805
2919,37.5406194,127.1280823
2920,37.5504248,127.1288335
2921,37.5376104,127.1257151
2922,37.4839807,126.9541921
2923,37.4785005,126.9554013
2924,37.5137455,127.1076845
2925,37.4938786,127.14317
2926,37.5120464,127.0841726
2927,37.5057821,127.1061517
2928,37.5162099,127.1030143
2929,37.5211214,127.1094588
2930,37.5211214,127.1094588
2931,37.5120464,127.0841726
2932,37.5012897,127.1112042
2933,37.4969021,127.1495874
2934,37.503928,127.1078478
2935,37.5145667,127.1024928
2936,37.5110067,127.0940034
2937,37.4999185,127.1044212
2938,37.5060775,127.1079217
2939,37.4829474,127.1288151
2940,37.5463263,127.1711898
2941,37.5301467,127.142873
2942,37.5456582,127.1422439
2943,37.5430355,127.1276479
2944,37.5442664,127.132297
2945,37.5451433,127.1246336
2946,37.5333608,127.1233615
2947,37.5303701,127.1211653
2948,37.5482884,127.1461023
2949,37.5479399,127.1431401
2950,37.5343,127.140317
2951,37.5548972,127.137492
2952,37.5329294,127.1285011
2953,37.5316767,127.1246993
2954,37.5389695,127.1275833
2955,37.5504364,127.127118
2956,37.5598096,127.1541678
2957,37.5507552,127.1717462
2958,37.5474593,127.1429702
2959,37.5519297,127.1547638
2960,37.546686,127.1347948
2961,37.5509801,127.1275225
2962,37.551018,127.1436537
2963,37.4813149,126.9278984
2964,37.4786512,126.956964
2965,37.4863102,126.9395618
2966,37.4704935,126.9373852
2967,37.5133819,127.118177
2968,37.5086869,127.1267199
2969,37.495533,127.1281419
2970,37.5177414,127.1016565
2971,37.4932172,127.1451532
2972,37.5369424,127.1214231
2973,37.4917416,127.1178672
2974,37.4957107,127.1324576
2975,37.5211214,127.1094588
2976,37.5174876,127.1070139
2977,37.5108761,127.1155268
2978,37.5288709,127.1173294
2979,37.5143367,127.1005715
2980,37.5021823,127.0950148
2981,37.5016392,127.1108302
2982,37.5376809,127.1195588
2983,37.5013701,127.1101469
2984,37.5119262,127.1264853
2985,37.4950134,127.1204127
2986,37.5110067,127.0940034
2987,37.501543,127.1100227
2988,37.5125845,127.1195177
2989,37.527359,127.1356019
2990,37.5392918,127.1232819
2991,37.5532743,127.1559359
2992,37.5508445,127.1433468
2993,37.5515077,127.1277099
2994,37.5345232,127.1446276
2995,37.5258427,127.1263174
2996,37.5341602,127.1327818
2997,37.5274958,127.1284749
2998,37.5289864,127.1446569
2999,37.5248013,127.1345566
3000,37.5424922,127.1314394
3001,37.5432768,127.1413897
3002,37.5306426,127.1378472
3003,37.546246,127.1352481
3004,37.5432267,127.1449175
3005,37.5573679,127.1689103
3006,37.5452118,127.14157
3007,37.5295973,127.1435276
3008,37.5346573,127.1278575
3009,37.5268059,127.1330423
3010,37.5248013,127.1345566
3011,37.485035,126.9469928
3012,37.4738145,126.9662011
3013,37.4693429,126.9386891
3014,37.4858519,126.9276244
3015,37.4747407,126.966713
3016,37.4795015,126.956518
3017,37.4757677,126.9754868
3018,37.4794845,126.9282468
3019,37.4853286,126.9136415
3020,37.4845234,126.9292727
3021,37.5047931,127.1348747
3022,37.4999213,127.1511749
3023,37.5068555,127.0729819
3024,37.492994,127.112326
3025,37.4934847,127.1242157
3026,37.4975466,127.1351031
3027,37.5331696,127.1181454
3028,37.5068555,127.0729819
3029,37.5279994,127.1183907
3030,37.5134291,127.1144888
3031,37.491868,127.1262565
3032,37.5093557,127.0858987
3033,37.5011134,127.1069448
3034,37.5047043,127.0850619
3035,37.5278309,127.1183791
3036,37.5307865,127.1122754
3037,37.5366547,127.1223464
3038,37.5035304,127.0891727
3039,37.5413727,127.1300323
3040,37.5487585,127.1433344
3041,37.5519808,127.1353165
3042,37.5366394,127.1356656
3043,37.5499518,127.143503
3044,37.5606771,127.1624739
3045,37.5546089,127.1540692
3046,37.5545309,127.1350844
3047,37.5504772,127.1273914
3048,37.5589485,127.1516931
3049,37.5333449,127.140079
3050,37.5504482,127.1398984
3051,37.4729215,126.9185772
3052,37.4826042,126.9403627
3053,37.4867442,126.9453733
3054,37.4897544,126.9505066
3055,37.4797008,126.9430629
3056,37.4787283,126.9499994
3057,37.4794742,126.9427032
3058,37.4823535,126.940139
3059,37.4830932,126.9252769
3060,37.4709639,126.9338898
3061,37.4763516,126.9777694
3062,37.4728855,126.9338558
3063,37.4791038,126.932076
3064,37.4843133,126.9555285
3065,37.4824196,126.9433955
3066,37.4890187,126.9483289
3067,37.5110296,127.0830765
3068,37.5073916,127.0900171
3069,37.494231,127.1177169
3070,37.4946002,127.1520053
3071,37.5074279,127.1096735
3072,37.4948756,127.1171563
3073,37.5288709,127.1173294
3074,37.5069886,127.1215255
3075,37.4990563,127.1194199
3076,37.5085169,127.1266393
3077,37.4925086,127.1447225
3078,37.5026679,127.1169051
3079,37.5064343,127.1211406
3080,37.4962324,127.1491822
3081,37.4940528,127.1349138
3082,37.5272073,127.1144052
3083,37.5016072,127.1086173
3084,37.4986977,127.1172583
3085,37.5170875,127.1005196
3086,37.5025036,127.1397022
3087,37.5515077,127.1277099
3088,37.5364223,127.1345695
3089,37.5508357,127.1281014
3090,37.5392918,127.1232819
3091,37.5380019,127.1360505
3092,37.5405621,127.1294748
3093,37.4847447,126.9559046
3094,37.481578,126.9537258
3095,37.4876942,126.9467169
3096,37.480912,126.953218
3097,37.4793464,126.9438334
3098,37.4708791,126.9347796
3099,37.48729,126.9291179
3100,37.4832881,126.9252007
3101,37.4813144,126.9055329
3102,37.491172,126.9249803
3103,37.4810771,126.9538346
3104,37.4828138,126.9110004
3105,37.477996,126.9321302
3106,37.4850172,126.9173129
3107,37.4781027,126.9568902
3108,37.470512,126.968043
3109,37.4722108,126.9195936
3110,37.4841828,126.9032353
3111,37.4813753,126.9483523
3112,37.5064266,127.0814057
3113,37.5026034,127.1401648
3114,37.4885861,127.1153362
3115,37.5065088,127.1054972
3116,37.5174876,127.1070139
3117,37.4927527,127.1463346
3118,37.5113389,127.0825286
3119,37.5057293,127.1094233
3120,37.4979655,127.1468532
3121,37.5044846,127.107339
3122,37.4915118,127.1164066
3123,37.5111974,127.1152459
3124,37.4996769,127.1445367
3125,37.5006069,127.1108662
3126,37.5049601,127.0847025
3127,37.4965618,127.1315385
3128,37.4954814,127.1504946
3129,37.4917416,127.1178672
3130,37.496429,126.9086066
3131,37.4925953,126.8971845
3132,37.5207424,126.9370305
3133,37.5140868,126.9117452
3134,37.5024854,126.8962485
3135,37.5194119,126.9385743
3136,37.5186998,126.9335346
3137,37.5154709,126.9066823
3138,37.5137773,126.9266684
3139,37.5197489,126.9297194
3140,37.517425,126.8964798
3141,37.5378942,126.8932521
3142,37.516651,126.8894688
3143,37.5195806,126.9300084
3144,37.5232343,126.8851979
3145,37.4957407,126.9087161
3146,37.5242667,126.92482
3147,37.517007,126.9041419
3148,37.4864541,126.9294453
3149,37.4765181,126.9640983
3150,37.4895765,126.9255086
3151,37.4789856,126.9518829
3152,37.4821471,126.9147221
3153,37.4826799,126.9532107
3154,37.4762617,126.9771748
3155,37.4849223,126.9163905
3156,37.4774876,126.9632709
3157,37.4867442,126.9453733
3158,37.4811993,126.9143446
3159,37.4736875,126.9184995
3160,37.4870842,126.9471178
3161,37.4807854,126.9281219
3162,37.4704763,126.9375788
3163,37.4916693,126.9478914
3164,37.4819033,126.9301807
3165,37.4760399,126.9776742
3166,37.4724907,126.9337404
3167,37.4854514,126.9555284
3168,37.4861709,126.9571196
3169,37.4860089,126.9394191
3170,37.4845117,126.9300644
3171,37.4963108,127.1312282
3172,37.495411,127.1503529
3173,37.4968508,127.1519742
3174,37.5060351,127.1044544
3175,37.5085116,127.1271461
3176,37.4971967,127.1543531
3177,37.5124493,127.0933084
3178,37.497363,127.15003
3179,37.4972782,127.1537822
3180,37.4925906,127.1444762
3181,37.5051414,127.0858879
3182,37.5124493,127.0933084
3183,37.5188585,126.9307631
3184,37.5363815,126.8964449
3185,37.5210547,126.899121
3186,37.5117464,126.9167957
3187,37.5085713,126.8965694
3188,37.5117426,126.9229852
3189,37.53369,126.900684
3190,37.5213559,126.9249795
3191,37.5039231,126.9208774
3192,37.5053247,126.9105265
3193,37.5212446,126.8950502
3194,37.5081661,126.905409
3195,37.5364749,126.8960215
3196,37.4959726,126.9022396
3197,37.4954624,126.9064822
3198,37.5285085,126.9042056
3199,37.519303,126.9314898
3200,37.5199093,126.9317832
3201,37.5210196,126.934298
3202,37.4934922,126.8989569
3203,37.5235669,126.8982673
3204,37.4995567,126.8981452
3205,37.5318517,126.901043
3206,37.5188853,126.9034232
3207,37.5289467,126.9005561
3208,37.4927568,126.9080731
3209,37.4974405,126.9035096
3210,37.4850876,126.959439
3211,37.4706344,126.9337182
3212,37.4712695,126.9195201
3213,37.4897544,126.9505066
3214,37.5009358,126.909465
3215,37.4737949,126.9174296
3216,37.480389,126.953964
3217,37.4902209,126.9291971
3218,37.4841999,126.9317592
3219,37.4862512,126.9412192
3220,37.487074,126.9292408
3221,37.4874803,126.9529564
3222,37.4601377,126.9192994
3223,37.4791183,126.9460402
3224,37.487688,126.9324762
3225,37.4825364,126.9302452
3226,37.4685028,126.9361529
3227,37.4744698,126.9172322
3228,37.4853181,126.9182911
3229,37.4774868,126.961636
3230,37.4866769,126.9474254
3231,37.4853541,126.956353
3232,37.486699,126.9133322
3233,37.4826799,126.9532107
3234,37.5332561,127.1160931
3235,37.5122977,127.1208128
3236,37.5132612,127.1001336
3237,37.5041511,127.0893835
3238,37.506472,127.0938082
3239,37.5015104,127.1083244
3240,37.5070168,127.1079727
3241,37.5045611,127.0806685
3242,37.5001209,127.1298224
3243,37.4970908,127.1500116
3244,37.5003751,127.1110805
3245,37.4903498,126.8983347
3246,37.491981,126.9084632
3247,37.5344337,126.9018763
3248,37.5064568,126.9104738
3249,37.5193247,126.9024807
3250,37.520121,126.8901425
3251,37.5001939,126.9128486
3252,37.523827,126.9250967
3253,37.5268553,126.8924014
3254,37.5268553,126.8924014
3255,37.5337706,126.9012083
3256,37.5187495,126.9033472
3257,37.4949045,126.9034189
3258,37.5193247,126.9024807
3259,37.550437,126.9549029
3260,37.5478924,126.9455614
3261,37.5559462,126.9464077
3262,37.5470235,126.9283205
3263,37.5422104,126.9477836
3264,37.555201,126.9209634
3265,37.5595133,126.9072445
3266,37.5557779,126.9228701
3267,37.5499777,126.9634073
3268,37.5448909,126.9506066
3269,37.5570573,126.9552462
3270,37.5416235,126.9506796
3271,37.5591894,126.9262459
3272,37.5561399,126.9461073
3273,37.5697336,126.9045131
3274,37.5570803,126.9557043
3275,37.5467117,126.9509874
3276,37.5669649,126.9097901
3277,37.5579504,126.9281289
3278,37.5515882,126.9621185
3279,37.5565649,126.9466842
3280,37.5559079,126.9338103
3281,37.540034,126.9503703
3282,37.5705638,126.9037708
3283,37.5379245,126.9472067
3284,37.5484549,126.9144721
3285,37.5350396,127.1202348
3286,37.5101293,127.1179619
3287,37.5012387,127.1084905
3288,37.5086716,127.076838
3289,37.5048422,127.0931278
3290,37.5010901,127.1113762
3291,37.498618,127.1471273
3292,37.5095674,127.11296
3293,37.5164423,127.1039718
3294,37.495533,127.1281419
3295,37.4943132,127.1423361
3296,37.5552808,126.9353155
3297,37.556454,126.9454634
3298,37.5582736,126.923047
3299,37.5554198,126.9391423
3300,37.5472768,126.9530391
3301,37.5556917,126.9460627
3302,37.5425545,126.9441373
3303,37.5478001,126.9414967
3304,37.561157,126.9051299
3305,37.544708,126.9542643
3306,37.5545612,126.9373561
3307,37.5525326,126.933709
3308,37.5472768,126.9530391
3309,37.5542863,126.9367398
3310,37.5437795,126.9385672
3311,37.5397641,126.9473823
3312,37.5565893,126.9191767
3313,37.5422784,126.9489459
3314,37.4984052,127.0993862
3315,37.5031508,127.1179874
3316,37.4925182,127.1472973
3317,37.5097939,127.1181728
3318,37.4910238,127.1260322
3319,37.5109063,127.1160739
3320,37.4885861,127.1153362
3321,37.5091112,127.1105267
3322,37.5084075,127.1064756
3323,37.5157197,127.1322328
3324,37.5086716,127.076838
3325,37.4851816,127.0186503
3326,37.4938791,126.9860708
3327,37.492549,126.9857371
3328,37.4938141,127.015129
3329,37.4940274,126.9845546
3330,37.4781199,126.9994034
3331,37.50998,127.0097656
3332,37.4930079,127.029309
3333,37.4909976,126.9918667
3334,37.4971881,126.9894696
3335,37.482922,126.9959405
3336,37.504605,127.0229383
3337,37.5074632,127.008031
3338,37.4780757,127.0001468
3339,37.5021218,127.0120092
3340,37.4931858,127.0161776
3341,37.4926828,126.9896841
3342,37.5041583,127.0208981
3343,37.4824765,126.994835
3344,37.5178107,127.0154472
3345,37.4853376,127.0214909
3346,37.4905065,127.0212256
3347,37.4820915,127.0044962
3348,37.4911181,126.9883573
3349,37.5011293,126.9871614
3350,37.4943904,127.0132487
3351,37.493808,126.9831394
3352,37.4941234,127.0099874
3353,37.4694204,127.0444857
3354,37.4828166,127.0087504
3355,37.4914131,127.0137673
3356,37.4824607,127.0404086
3357,37.4830558,127.0075091
3358,37.4878195,127.0268806
3359,37.4951089,127.0176214
3360,37.4812283,126.9959756
3361,37.5030662,127.010946
3362,37.4797819,126.9821548
3363,37.4925175,127.0129691
3364,37.5020385,127.022896
3365,37.4854248,127.0162624
3366,37.4943655,127.015124
3367,37.4849058,127.0147439
3368,37.5107685,127.0194906
3369,37.4835322,127.0342247
3370,37.4850497,126.9949182
3371,37.4839907,127.0351019
3372,37.5054705,127.0014431
3373,37.5044253,127.0077601
3374,37.4921048,127.0257835
3375,37.5121715,127.0079619
3376,37.4998201,127.0232223
3377,37.5069804,127.0064358
3378,37.4964277,126.9852752
3379,37.4703597,127.0252371
3380,37.497677,126.9981044
3381,37.4947122,127.0162922
3382,37.5029698,127.0104078
3383,37.4881301,127.0087548
3384,37.5030362,126.9905648
3385,37.4879711,126.9826306
3386,37.5041299,127.0030692
3387,37.4843121,127.0351667
3388,37.5021218,127.0120092
3389,37.4869784,127.0084139
3390,37.4830516,127.0161646
3391,37.5104972,127.0211196
3392,37.5054321,126.9946857
3393,37.4854193,126.9850352
3394,37.5069804,127.0064358
3395,37.4874779,126.982592
3396,37.4948372,126.9894708
3397,37.5056791,127.0021415
3398,37.5013247,127.0254986
3399,37.4808369,127.0412785
3400,37.5159658,127.0107453
3401,37.4818265,126.9970214
3402,37.4955719,127.0270752
3403,37.4930064,126.9906376
3404,37.484446,127.036679
3405,37.4760207,127.0458319
3406,37.5005675,127.0033213
3407,37.4762926,126.9865074
3408,37.5060582,127.0033885
3409,37.4989982,127.025936
3410,37.5064627,126.9992311
3411,37.4969267,126.984625
3412,37.4852381,127.0156973
3413,37.5102313,127.0069616
3414,37.5147075,127.0122041
3415,37.5071093,127.0098804
3416,37.4770029,126.9822389
3417,37.5168725,127.0184447
3418,37.5071339,127.022678
3419,37.4860394,126.9830638
3420,37.5115117,127.0123435
3421,37.5044951,127.0007548
3422,37.5071093,127.0098804
3423,37.4919821,127.0096086
3424,37.4828027,127.0061296
3425,37.4717626,127.045756
3426,37.498036,127.026497
3427,37.5084699,127.0220996
3428,37.5044951,127.0007548
3429,37.481806,126.9977917
3430,37.5087472,127.0035315
3431,37.4904251,127.0251019
3432,37.5018765,127.00283
3433,37.4936806,127.0146829
3434,37.48772,126.9947716
3435,37.4885724,126.9827672
3436,37.4856794,127.0115665
3437,37.4963126,127.0278447
3438,37.5018358,127.0114237
3439,37.4925425,127.0292585
3440,37.4995213,127.0263261
3441,37.4860508,126.9826057
3442,37.5030493,126.9956925
3443,37.4921048,127.0257835
3444,37.5081687,127.0036319
3445,37.4762516,126.9875074
3446,37.4768359,126.9867183
3447,37.4778019,127.0003687
3448,37.4987062,126.9985599
3449,37.5071093,127.0098804
3450,37.4966085,127.0269023
3451,37.4869655,126.9827324
3452,37.4848385,127.0390609
3453,37.5044253,127.0077601
3454,37.4928145,127.0141153
3455,37.4888111,126.9925406
3456,37.4716597,127.0454069
3457,37.4952379,127.0180743
3458,37.4882031,126.9827835
3459,37.4810686,126.9982866
3460,37.5026811,127.0123917
3461,37.4786708,127.0366274
3462,37.5030362,126.9905648
3463,37.4823141,126.9973632
3464,37.5178107,127.0154472
3465,37.4929717,127.0134121
3466,37.4904491,127.0087151
3467,37.4857289,127.0160956
3468,37.5030493,126.9956925
3469,37.48786,127.0272125
3470,37.4946702,127.0182785
3471,37.49394,127.0155322
3472,37.4932145,127.0293471
3473,37.4960797,127.0193966
3474,37.5021218,127.0120092
3475,37.4942496,127.0282277
3476,37.4708168,127.025368
3477,37.4843554,126.9953967
3478,37.4913624,127.008348
3479,37.5021218,127.0120092
3480,37.5064627,126.9992311
3481,37.4832626,127.036199
3482,37.5034162,127.0244286
3483,37.5011395,127.0255474
3484,37.4981551,127.0131528
3485,37.5097596,127.0399303
3486,37.5240193,127.0502632
3487,37.5077721,127.0648902
3488,37.4986158,127.0681054
3489,37.4856712,127.0835425
3490,37.489797,127.0335379
3491,37.5015391,127.0361428
3492,37.5260254,127.0246603
3493,37.4885214,127.0674325
3494,37.5131855,127.0347465
3495,37.5082456,127.032065
3496,37.5224076,127.0576076
3497,37.5039298,127.0559229
3498,37.4977707,127.0567615
3499,37.4829571,127.0589875
3500,37.5266688,127.0290439
3501,37.4999269,127.0365526
3502,37.5247964,127.0392874
3503,37.4926193,127.0755689
3504,37.4887105,127.0681053
3505,37.4879855,127.1017774
3506,37.4970921,127.0303724
3507,37.4887091,127.0532038
3508,37.5187243,127.048302
3509,37.4881387,127.0511666
3510,37.489225,127.0817973
3511,37.4926193,127.0755689
3512,37.4856712,127.0835425
3513,37.5193601,127.0366998
3514,37.478901,127.0472425
3515,37.4879855,127.1017774
3516,37.497729,127.054481
3517,37.5058792,127.0242552
3518,37.4925906,127.066184
3519,37.5200544,127.0336716
3520,37.4879855,127.1017774
3521,37.5005716,127.0516483
3522,37.5105636,127.054258
3523,37.5255332,127.0393662
3524,37.5093417,127.0437328
3525,37.4978042,127.0526264
3526,37.5161026,127.0396602
3527,37.4863307,127.0359764
3528,37.4848802,127.09066
3529,37.5027446,127.0354611
3530,37.4974576,127.0653265
3531,37.521986,127.0391673
3532,37.5085698,127.0230676
3533,37.5084972,127.0404872
3534,37.51539,127.0617602
3535,37.464074,127.1072239
3536,37.5320757,127.0284556
3537,37.5089303,127.0266801
3538,37.5091278,127.0239697
3539,37.5201469,127.0516426
3540,37.4879855,127.1017774
3541,37.5276282,127.0313111
3542,37.4856712,127.0835425
3543,37.4913019,127.0877336
3544,37.5173564,127.0513126
3545,37.4971078,127.0547704
3546,37.5240211,127.0278937
3547,37.5240211,127.0278937
3548,37.4934512,127.0456769
3549,37.5249272,127.0245649
3550,37.5278022,127.0304445
3551,37.4982498,127.0604672
3552,37.4908825,127.0810476
3553,37.5199505,127.0323233
3554,37.4980171,127.0608851
3555,37.5064739,127.0354527
3556,37.48865,127.0668327
3557,37.4872625,127.1051693
3558,37.4884844,127.1026806
3559,37.4846721,127.0873935
3560,37.4842931,127.082553
3561,37.5279831,127.0384693
3562,37.5097027,127.0324081
3563,37.4842912,127.0456951
3564,37.4825481,127.0544891
3565,37.5194669,127.0288329
3566,37.5007656,127.0510012
3567,37.5274583,127.0403043
3568,37.516535,127.0383255
3569,37.4888326,127.071487
3570,37.5085951,127.0585787
3571,37.5208995,127.0278426
3572,37.4746471,127.0504881
3573,37.4912829,127.0883003
3574,37.5239826,127.0324161
3575,37.4998521,127.0514741
3576,37.5033832,127.0487716
3577,37.5150351,127.0423525
3578,37.507996,127.0627848
3579,37.4912829,127.0883003
3580,37.4902978,127.08129
3581,37.4926193,127.0755689
3582,37.4863351,127.0377312
3583,37.5252994,127.028074
3584,37.5247016,127.0196296
3585,37.478523,127.0452834
3586,37.4849458,127.0851548
3587,37.4986253,127.0280285
3588,37.5101996,127.0429674
3589,37.4989441,127.0368049
3590,37.5217122,127.0376255
3591,37.4987464,127.03169
3592,37.5000187,127.0636592
3593,37.5162026,127.0350187
3594,37.4933099,127.0619031
3595,37.4972705,127.0502289
3596,37.527832,127.0318799
3597,37.4824356,127.0611639
3598,37.4966163,127.0286189
3599,37.5003619,127.0343303
3600,37.4986253,127.0280285
3601,37.5085394,127.0665524
3602,37.5042701,127.0341442
3603,37.5030018,127.0590832
3604,37.4856712,127.0835425
3605,37.5183546,127.0462535
3606,37.4958588,127.0464594
3607,37.5090479,127.0440555
3608,37.5162405,127.0210061
3609,37.5248302,127.0253728
3610,37.4861846,127.0440484
3611,37.4992239,127.048424
3612,37.4908748,127.0573085
3613,37.4905942,127.0811744
3614,37.4957269,127.0396271
3615,37.5023519,127.0259354
3616,37.48865,127.0668327
3617,37.5219595,127.0285438
3618,37.5010322,127.0388501
3619,37.4916919,127.039724
3620,37.4974576,127.0653265
3621,37.5285242,127.0321345
3622,37.4979285,127.058811
3623,37.5122834,127.0517546
3624,37.5050515,127.0494969
3625,37.5115577,127.032262
3626,37.5258525,127.029481
3627,37.5159215,127.0295236
3628,37.4971161,127.0514251
3629,37.5012296,127.036313
3630,37.5148027,127.0653104
3631,37.5211309,127.0553623
3632,37.4899391,127.0371558
3633,37.5062861,127.034625
3634,37.5141463,127.0302717
3635,37.5070923,127.0342662
3636,37.5018927,127.0360738
3637,37.5148554,127.033969
3638,37.486424,127.0334977
3639,37.466266,127.1167873
3640,37.4987872,127.0289786
3641,37.4973307,127.0551532
3642,37.5235471,127.0480145
3643,37.5168394,127.0197766
3644,37.516722,127.0408208
3645,37.5144457,127.0334894
3646,37.5059362,127.0525135
3647,37.5095209,127.0224682
3648,37.5247108,127.0485212
3649,37.5183881,127.0466174
3650,37.4897196,127.0815605
3651,37.5161739,127.0434589
3652,37.4980721,127.0595341
3653,37.5168254,127.0204826
3654,37.486317,127.0384947
3655,37.4879723,127.1026505
3656,37.5241034,127.0229024
3657,37.5095948,127.0594292
3658,37.5189108,127.0403991
3659,37.5165849,127.0412433
3660,37.5228498,127.0205872
3661,37.5145796,127.060586
3662,37.5236141,127.0279273
3663,37.5086688,127.0583335
3664,37.5165111,127.0218046
3665,37.503206,127.0465684
3666,37.4851386,127.0358583
3667,37.5108874,127.0228598
3668,37.5288159,127.0347397
3669,37.4952942,127.0526604
3670,37.4938919,127.033717
3671,37.512773,127.0506648
3672,37.4952942,127.0526604
3673,37.4789706,127.0479358
3674,37.5253244,127.02532
3675,37.528674,127.0360132
3676,37.4938946,127.0629079
3677,37.5089169,127.0567955
3678,37.4947454,127.0400378
3679,37.5247342,127.0274998
3680,37.5227209,127.0290916
3681,37.516224,127.0374234
3682,37.5104745,127.0429752
3683,37.5126811,127.0512326
3684,37.4977778,127.0523689
3685,37.466266,127.1167873
3686,37.5262971,127.0274535
3687,37.5233951,127.0294494
3688,37.4835321,127.1039802
3689,37.5041284,127.0520308
3690,37.5055912,127.055221
3691,37.5016208,127.0407561
3692,37.516159,127.020635
3693,37.5101935,127.0585824
3694,37.5228563,127.0564797
3695,37.4977735,127.028536
3696,37.5007301,127.0388098
3697,37.4851386,127.0358583
3698,37.5223537,127.0563922
3699,37.514916,127.0526194
3700,37.4987921,127.0595455
3701,37.4976156,127.0563009
3702,37.5270896,127.0401755
3703,37.5274305,127.0397695
3704,37.5230775,127.0273245
3705,37.4986429,127.0287408
3706,37.5252175,127.0472183
3707,37.4852042,127.0344078
3708,37.4997342,127.0626619
3709,37.5137306,127.0422707
3710,37.5023817,127.0250619
3711,37.4992226,127.0032566
3712,37.5167688,127.0188737
3713,37.4931295,127.059154
3714,37.5180582,127.0446996
3715,37.4839534,127.0844127
3716,37.464074,127.1072239
3717,37.4944237,127.0395918
3718,37.4989949,127.0518865
3719,37.4942138,127.0619178
3720,37.5009285,127.0509776
3721,37.5052409,127.04829
3722,37.5164665,127.0404191
3723,37.4856712,127.0835425
3724,37.4860446,127.0376863
3725,37.5088247,127.0377684
3726,37.5237401,127.0409074
3727,37.5036707,127.0476607
3728,37.5015391,127.0361428
3729,37.5095687,127.057967
3730,37.4952942,127.0526604
3731,37.5073888,127.0597419
3732,37.516637,127.04178
3733,37.516722,127.0408208
3734,37.4777792,127.0451187
3735,37.5196816,127.0501417
3736,37.5118896,127.0213695
3737,37.5192293,127.0495852
3738,37.5124505,127.0504573
3739,37.493073,127.0412545
3740,37.4971552,127.0614003
3741,37.4856712,127.0835425
3742,37.4751724,127.0475668
3743,37.5179438,127.0402667
3744,37.4959964,127.0290566
3745,37.5230574,127.0279379
3746,37.5736315,127.0188357
3747,37.4849386,127.0347618
3748,37.5265662,127.0293756
3749,37.4916938,127.0320185
3750,37.516722,127.0408208
3751,37.4925906,127.066184
3752,37.5012747,127.0266415
3753,37.4853251,127.0377431
3754,37.5077414,127.0581913
3755,37.5088758,127.0270586
3756,37.5176775,127.0195733
3757,37.51108,127.0226118
3758,37.5028629,127.0500619
3759,37.4991258,127.0629873
3760,37.4966829,127.0450749
3761,37.5322509,127.0283956
3762,37.4786308,127.0477016
3763,37.5249051,127.0500404
3764,37.5241475,127.0500659
3765,37.5060515,127.0589341
3766,37.5038913,127.0429552
3767,37.5283983,127.0332539
3768,37.4964843,127.0385838
3769,37.5069194,127.0262753
3770,37.5247964,127.0392874
3771,37.5065983,127.0573291
3772,37.491035,127.1002787
3773,37.5050679,127.024656
3774,37.4920684,127.0873352
3775,37.4735991,127.1028496
3776,37.4833348,127.0600287
3777,37.5168221,127.0223616
3778,37.4978179,127.0428054
3779,37.5121302,127.0653143
3780,37.5904818,127.0622926
3781,37.6653262,127.0572306
3782,37.5697786,126.9144593
3783,37.6106894,127.0543429
3784,37.5934864,127.0524294
3785,37.5797234,127.0372246
3786,37.540738,127.1472826
3787,37.5020776,127.0113549
3788,37.4942496,127.0282277
3789,37.5374436,126.8816722
3790,37.6389175,127.0386367
3791,37.4992721,127.0306382
3792,37.5229056,126.9242728
3793,37.5166836,127.0218544
3794,37.6061625,127.0148478
3795,37.6203449,126.924958
3796,37.4825364,126.9302452
3797,37.4884327,126.8564568
3798,37.5177414,127.1016565
3799,37.6781458,127.0549496
3800,37.5065419,127.0653161
3801,37.5238621,126.8752908
3802,37.5126087,126.9404363
3803,37.5392307,127.0626599
3804,37.540481,127.1249608
3805,37.5808208,127.0457652
3806,37.484925,127.0350842
3807,37.507918,127.035191
3808,37.5708033,126.9798544
3809,37.5656958,126.9884849
3810,37.5150478,127.1147876
3811,37.4803223,126.9145088
3812,37.5404607,127.0697337
3813,37.6598281,127.0698228
3814,37.5695487,126.916207
3815,37.5791192,126.8902941
3816,37.5051335,127.0489383
3817,37.5950553,127.0985873
3818,37.4603328,126.9059371
3819,37.5404001,126.8371051
3820,37.5278825,126.9676321
3821,37.510819,126.8806271
3822,37.5748959,126.9576812
3823,37.5707686,126.91257
3824,37.4938896,127.0610262
3825,37.511377,126.9317385
3826,37.5289508,127.1353052
3827,37.5412413,126.9489446
3828,37.5442751,126.9352615
3829,37.5081841,126.940388
3830,37.4929601,127.152734
3831,37.5151565,127.0203529
3832,37.4856859,127.1193237
3833,37.4958237,127.0292104
3834,37.5061022,126.9613258
3835,37.4833793,126.8941131
3836,37.6844938,127.0435153
3837,37.5787716,127.0421707
3838,37.5895836,127.0739588
3839,37.4889623,127.0519645
3840,37.5589219,127.1551489
3841,37.4825865,126.9427159
3842,37.4856859,127.1193237
3843,37.6590511,127.0728631
3844,37.6168733,127.0035991
3845,37.5658043,127.0165817
3846,37.5051093,126.90468
